Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
820000,1.413277,-0.0073794336,999.0,-0.7142857142857143,-0.7142857142857143,1.0
830000,1.413289,-0.0045824856,999.0,0.0,0.0,1.0
840000,1.4135412,-0.0041354536,999.0,0.06778480248017744,0.06778480248017744,1.0
850000,1.4135458,-4.068576e-06,999.0,0.0,0.0,1.0
860000,1.4137082,-0.0036059152,999.0,0.0,0.0,1.0
870000,1.4137161,-0.0012175262,999.0,0.045107039538296784,0.045107039538296784,1.0
880000,1.4136214,-0.0019279424,999.0,0.0,0.0,1.0
890000,1.4136072,-0.00075792114,999.0,0.01101603110631307,0.01101603110631307,1.0
900000,1.4135584,0.004553377,999.0,0.0,0.0,1.0
910000,1.4135545,0.0053133178,999.0,0.0,0.0,1.0
920000,1.4131179,-0.00048787618,999.0,-0.37456432978312176,-0.37456432978312176,1.0
930000,1.4130594,0.0014531898,999.0,0.010754430835897272,0.010754430835897272,1.0
940000,1.4128722,0.0030257935,999.0,0.0,0.0,1.0
950000,1.4128374,0.0028760643,999.0,-0.375,-0.375,1.0
960000,1.4132184,0.008985693,999.0,0.0,0.0,1.0
970000,1.4133127,-0.0046822554,999.0,-0.21428571428571427,-0.21428571428571427,1.0
980000,1.4137636,0.015243257,999.0,0.0,0.0,1.0
990000,1.4138578,-0.007541877,999.0,0.0,0.0,1.0
1000000,1.4136409,-0.00788226,999.0,0.020308664866856167,0.020308664866856167,1.0
1010000,1.413566,0.0021854604,999.0,-1.0416666666666667,-1.0416666666666667,1.0
1020000,1.4132699,0.009415379,999.0,0.0,0.0,1.0
1030000,1.413169,0.013039505,999.0,0.0,0.0,1.0
1040000,1.4135084,0.012449069,999.0,-0.20833333333333334,-0.20833333333333334,1.0
1050000,1.4136277,0.015676325,999.0,0.0,0.0,1.0
1060000,1.4134575,0.0118873995,999.0,0.2462527241025652,0.2462527241025652,1.0
1070000,1.4133757,0.009394189,999.0,0.0,0.0,1.0
1080000,1.4127473,0.015201367,999.0,-0.09090909090909091,-0.09090909090909091,1.0
1090000,1.4124082,0.019230176,999.0,0.0,0.0,1.0
1100000,1.4120659,0.020152166,999.0,-0.041666666666666664,-0.041666666666666664,1.0
1110000,1.4119002,0.021908099,999.0,0.0,0.0,1.0
1120000,1.41145,0.022567783,999.0,0.0,0.0,1.0
1130000,1.4111577,0.01942183,999.0,0.0,0.0,1.0
1140000,1.4108915,0.018932443,999.0,-0.06149681047959761,-0.06149681047959761,1.0
1150000,1.410709,0.017249444,999.0,0.0,0.0,1.0
1160000,1.4102277,0.015116888,999.0,-0.125,-0.125,1.0
1170000,1.4098796,0.017761627,999.0,-0.045454545454545456,-0.045454545454545456,1.0
1180000,1.4095925,0.016519949,999.0,0.0,0.0,1.0
1190000,1.4093527,0.010709489,999.0,-0.9166666666666666,-0.9166666666666666,1.0
1200000,1.4092283,0.018570125,999.0,-0.12844764238054102,-0.12844764238054102,1.0
1210000,1.4091104,0.050914645,999.0,0.0,0.0,1.0
1220000,1.4090095,0.056863584,999.0,0.0,0.0,1.0
1230000,1.4089106,0.06708085,999.0,0.0,0.0,1.0
1240000,1.4088459,0.06076597,999.0,0.0,0.0,1.0
1250000,1.4087734,0.055346675,999.0,0.0,0.0,1.0
1260000,1.4085774,0.058097016,999.0,0.0,0.0,1.0
1270000,1.4083081,0.052710854,999.0,0.0,0.0,1.0
1280000,1.408049,0.047441732,999.0,0.24380695819854736,0.24380695819854736,1.0
1290000,1.4077022,0.04340282,999.0,0.0,0.0,1.0
1300000,1.4076184,0.041611955,999.0,0.0,0.0,1.0
1310000,1.4074975,0.03633892,999.0,0.0,0.0,1.0
1320000,1.4074489,0.034360908,999.0,0.0,0.0,1.0
1330000,1.407353,0.035483964,999.0,0.09215534584862846,0.09215534584862846,1.0
1340000,1.4074817,0.032346934,999.0,0.0,0.0,1.0
1350000,1.4077245,0.029140424,999.0,0.0,0.0,1.0
1360000,1.4078225,0.026145477,999.0,0.0,0.0,1.0
1370000,1.4080178,0.015420633,999.0,-1.0833333333333333,-1.0833333333333333,1.0
1380000,1.4080915,0.025556883,999.0,0.0,0.0,1.0
1390000,1.4083022,0.018773723,999.0,0.0,0.0,1.0
1400000,1.4085063,0.021808932,999.0,0.03122130036354065,0.03122130036354065,1.0
1410000,1.409048,0.023082618,999.0,0.0,0.0,1.0
1420000,1.4091461,0.022858584,999.0,0.0,0.0,1.0
1430000,1.4094104,0.018737273,999.0,0.0,0.0,1.0
1440000,1.4094145,0.02114074,999.0,0.17508541453968396,0.17508541453968396,1.0
1450000,1.409432,0.024746774,999.0,0.03751461846487863,0.03751461846487863,1.0
1460000,1.4094657,0.024904186,999.0,0.004013505453864734,0.004013505453864734,1.0
1470000,1.4095953,0.025581634,999.0,0.2520868724042719,0.2520868724042719,1.0
1480000,1.4095168,0.022196805,999.0,0.0846402474812099,0.0846402474812099,1.0
